Country Name,Time,GDP (current US$),GDP growth (annual %),GDP deflator (base year varies by country),"Inflation, consumer prices (annual %)",Real interest rate (%),"Official exchange rate (LCU per US$, period average)",Households and NPISHs Final consumption expenditure (current US$),Gross capital formation (current US$),Gross capital formation (% of GDP),General government final consumption expenditure (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Current account balance (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","External debt stocks, total (DOD, current US$)","Total reserves (includes gold, current US$)","Population, total",Urban population,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Industry (including construction), value added (current US$)","Services, value added (current US$)","Agriculture, forestry, and fishing, value added (current US$)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Literacy rate, youth total (% of people ages 15-24)","Life expectancy at birth, total (years)",Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),Gross savings (% of GDP)
"Korea, Rep.",2003,7.02715E+11,3.147291194,79.54427036,3.514874515,2.693739372,1191.645833,3.79935E+11,2.26834E+11,32.27961522,85394249246,2.20637E+11,2.09246E+11,11308300000,0.997559671,7010000000,,1.55472E+11,47892330,38626122,3.348,61.113,2.32678E+11,3.78561E+11,20832665472,1.009649992,,77.21463415,6994.982286,4137.646497,65.5,70.6984,32.98186327
"Korea, Rep.",2004,7.93176E+11,5.197391363,82.03231992,3.590662989,2.692081299,1146.249167,4.09231E+11,2.58175E+11,32.54955312,98253220587,2.91526E+11,2.63821E+11,29289900000,1.676098034,13294400000,,1.99195E+11,48082519,38947802,3.42,61.816,2.75508E+11,4.21152E+11,23462280210,1.009230018,,77.66585366,7438.295818,4255.200215,72.7,76.705,35.46226062
"Korea, Rep.",2005,9.34901E+11,4.308542714,82.88660572,2.753791627,4.505016532,1024.328333,4.89115E+11,3.03919E+11,32.50818478,1.20249E+11,3.29862E+11,3.08907E+11,12208600000,1.45932018,13643200000,,2.10552E+11,48184561,39195731,3.482,61.558,3.19272E+11,5.03715E+11,24494181181,1.007259965,,78.16829268,7712.325116,4324.509297,73.5,80.1275,33.76562363
"Korea, Rep.",2006,1.05322E+12,5.264326595,82.70160645,2.242340285,6.224588621,955.3408333,5.58528E+11,3.47491E+11,32.99330799,1.40822E+11,3.75223E+11,3.68894E+11,2094800000,0.869896781,9161900000,,2.39148E+11,48438292,39490771,3.254,61.463,3.5301E+11,5.76101E+11,26303780777,1.002050042,,78.66829268,8075.38796,4337.551035,78.1,83.7326,32.89055346
"Korea, Rep.",2007,1.17261E+12,5.799548415,84.70232036,2.534573821,4.034859563,929.3758333,6.1534E+11,3.88106E+11,33.09748305,1.57633E+11,4.38466E+11,4.27797E+11,10472500000,0.752754048,8826900000,,2.62533E+11,48683638,39740941,3.013,61.317,3.92283E+11,6.45861E+11,26775576581,0.999469995,,79.1195122,8023.208948,4487.981326,78.8,92.094,33.45347261
"Korea, Rep.",2008,1.04734E+12,3.012984873,87.09626399,4.673896555,4.222685184,1100.125833,5.50209E+11,3.52606E+11,33.6668294,1.47136E+11,4.98972E+11,5.01408E+11,1753000000,1.068183262,11187500000,,2.01545E+11,49054708,40093884,2.959,60.813,3.40492E+11,5.88471E+11,22436617250,0.999069989,100,79.51707317,8299.264568,4512.969322,81,94.3141,33.32190514
"Korea, Rep.",2009,9.43942E+11,0.79269899,90.23925821,2.756496545,1.969452026,1277.245833,4.87739E+11,2.77519E+11,29.39998973,1.38388E+11,4.26523E+11,3.86528E+11,33087600000,0.955768594,9021900000,,2.70437E+11,49307835,40351067,3.363,60.225,3.10607E+11,5.28594E+11,21149554008,0.998329997,,79.96829268,8509.986293,4557.697568,81.6,98.759,33.28145476
"Korea, Rep.",2010,1.14367E+12,6.804824918,92.70955505,2.939286527,2.700250556,1156.46,5.76813E+11,3.72289E+11,32.55211358,1.62457E+11,5.38712E+11,5.06599E+11,27950500000,0.830430228,9497400000,,2.92143E+11,49554112,40602657,3.324,60.334,3.90184E+11,6.2557E+11,24520519516,0.997699976,,80.11707317,9223.089297,4920.341595,83.7,104.097,35.04450744
"Korea, Rep.",2011,1.25329E+12,3.685667782,93.89796528,4.025965004,4.418990751,1108.233333,6.41669E+11,4.17589E+11,33.31942582,1.80131E+11,6.68476E+11,6.54575E+11,16638200000,0.779787887,9773000000,,3.06935E+11,49936638,40909592,2.992,60.636,4.3177E+11,6.84921E+11,27687671901,0.996860027,,80.56829268,10183.40482,5114.962826,83.8,106.878,34.67131668
"Korea, Rep.",2012,1.27805E+12,2.402530992,95.07338768,2.187071044,4.092791268,1126.806667,6.55225E+11,4.00241E+11,31.31664675,1.87692E+11,6.91347E+11,6.56459E+11,48790600000,0.743001114,9495900000,,3.27724E+11,50199853,41089082,2.812,60.928,4.36257E+11,7.03861E+11,27940462193,0.997269988,,80.8195122,10320.08998,5122.942133,84.1,108.115,34.66378694
"Korea, Rep.",2013,1.37063E+12,3.164708636,96.04175178,1.301347545,3.588241715,1094.9825,6.92253E+11,4.09618E+11,29.88532729,2.05273E+11,7.03026E+11,6.39538E+11,77258900000,0.931438278,12766600000,,3.45694E+11,50428893,41240244,2.747,61.194,4.72153E+11,7.56776E+11,28770231488,0.997399986,,81.27073171,10314.04754,5108.236339,84.8,109.206,34.84908939
"Korea, Rep.",2014,1.48449E+12,3.202453795,96.9127513,1.274774464,3.326270741,1052.84,7.41293E+11,4.42236E+11,29.79047863,2.26017E+11,7.10052E+11,6.35109E+11,83029600000,0.624700012,9273600000,,3.62835E+11,50746659,41463573,3.082,62.277,5.06087E+11,8.26044E+11,30531134835,0.996720016,,81.72195122,10272.63686,5136.98533,87.6,113.359,34.98708153
"Korea, Rep.",2015,1.46604E+12,2.809103268,100,0.706331772,0.337001849,1130.9525,7.11624E+11,4.32911E+11,29.52928082,2.2113E+11,6.30244E+11,5.29869E+11,1.05119E+11,0.279944816,4104100000,,3.66707E+11,51014947,41645542,3.546,62.58,5.00651E+11,8.14773E+11,29378068487,0.995540023,,82.02439024,10429.08072,5239.003454,89.9,115.595,36.34866468
"Korea, Rep.",2016,1.49968E+12,2.946881715,101.9860385,0.97168574,1.354559423,1160.7675,7.19183E+11,4.52044E+11,30.1426786,2.28552E+11,6.01861E+11,5.0196E+11,97923700000,0.807125615,12104300000,,3.70154E+11,51217803,41774264,3.65,62.626,5.14357E+11,8.30202E+11,27879571060,0.994819999,,82.27560976,10597.23315,5390.840426,92.8,119.49,36.78522554
"Korea, Rep.",2017,1.62307E+12,3.15963574,104.2529652,1.944332308,1.2266202,1131.000833,7.71698E+11,5.24059E+11,32.28806347,2.50261E+11,6.64393E+11,5.87337E+11,75230900000,1.103640251,17912900000,,3.88805E+11,51361911,41861498,3.653,62.911,5.64283E+11,8.9022E+11,30039147629,0.995310009,,82.62682927,10734.00482,5467.82225,95.1,123.642,37.01406395
"Korea, Rep.",2018,1.72537E+12,2.907403774,104.7564538,1.47583935,3.164269211,1100.163333,8.28583E+11,5.43272E+11,31.48718418,2.76952E+11,7.1971E+11,6.43143E+11,77466500000,0.7060848,12182600000,,4.03082E+11,51585058,42020672,3.824,62.757,5.87417E+11,9.6089E+11,30131981316,0.995530009,100,82.62682927,11072.87696,5531.779574,96,128.495,35.85512285
"Korea, Rep.",2019,1.65142E+12,2.24397786,103.8772064,0.383000304,4.321429493,1165.3575,8.0313E+11,5.20115E+11,31.49493367,2.82028E+11,6.48611E+11,6.0246E+11,59676100000,0.583393861,9634300000,,4.08819E+11,51764822,42152095,3.746,62.994,5.39671E+11,9.4531E+11,27544594684,0.996420026,,83.22682927,10613.63642,5334.673859,96.2,133.08,34.78038233
"Korea, Rep.",2020,1.64431E+12,-0.709415359,105.5015829,0.537288023,1.218859926,1180.265833,7.62812E+11,5.24282E+11,31.88458527,2.96623E+11,5.97865E+11,5.3727E+11,75902200000,0.533043338,8764900000,,4.43463E+11,51836239,42201956,3.931,62.274,5.35029E+11,9.37382E+11,29033968450,0.996420026,,83.42682927,10716.15169,5195.910111,96.5,135.973,36.22874636
"Korea, Rep.",2021,1.81843E+12,4.304734819,108.4165199,2.498333333,0.117975152,1143.951667,8.35715E+11,5.87848E+11,32.32719378,3.30224E+11,7.61509E+11,6.96864E+11,85228200000,1.213154999,22060400000,,4.63281E+11,51769539,42147652,3.639,62.55,5.89754E+11,1.03327E+12,33743994611,,,83.52682927,11397.33927,5513.633381,97.6,140.516,36.75142807
"Korea, Rep.",2022,1.67392E+12,2.612672192,109.7993971,5.089513651,2.978979865,1291.446667,8.04832E+11,5.55428E+11,33.18135629,3.14147E+11,8.08029E+11,8.0791E+11,25828600000,1.496173783,25044700000,,4.23366E+11,51672569,42075423,2.857,63.794,5.31072E+11,9.71441E+11,27479803005,,,82.6804878,11492.92577,5413.382729,97.2,148.684,34.4485036
"Korea, Rep.",2023,1.71279E+12,1.356733243,112.0657378,3.59745625,3.06189297,1305.6625,8.38028E+11,5.50308E+11,32.12927398,3.23693E+11,7.53555E+11,7.5267E+11,32821700000,1.111769001,19042300000,,4.2093E+11,51712619,42123031,2.675,64.266,5.41143E+11,1.00065E+12,27329420888,,,83.42926829,11307.66554,5351.122331,97.4,162.114,33.78812669
"Korea, Rep.",2024,,,,2.321743286,,1363.375,,,,,,,99042900000,,15225800000,,4.18219E+11,51751065,42176083,2.604,64.201,,,,,,,,,,,
Kuwait,2000,37718743480,4.694581871,54.72997583,1.812946139,-9.670492972,0.306751583,15664445546,4022793657,10.66523772,8101658669,21300594617,11370749009,14672132907,0.04321415,16299834.37,,7779055735,1954709,1935162,0.8,65.932,,,133984456.5,1.018159986,,76.22587805,14716.76858,9493.796586,6.73,24.3515,49.56655562
Kuwait,2001,34889559870,0.213332576,50.50552729,1.3,16.90807086,0.306681667,16153214078,4990837415,14.3046729,8244696461,17901278849,12400466933,8323614606,-0.319626516,-111516284.5,,10599228051,2008121,2006274,0.8,66.088,,,155861772.1,1.037220001,,76.38434146,15201.27522,9860.505984,8.55,43.7185,38.15887203
Kuwait,2002,38135788414,3.014283152,53.10569821,0.888450148,1.268606946,0.303914252,18911270952,6531782017,17.12769629,9638911008,17014681785,13961186388,4264689770,0.009490933,3619441.977,,10078199079,2059974,2059974,1.1,66.499,,,197095230.9,,,76.53163415,15709.90702,9710.553216,10.2,59.5639,28.28473286
Kuwait,2003,47874582232,17.32602042,55.71884385,0.961350294,0.472936585,0.298011521,20462263265,7962766600,16.63255579,11010294887,24938593077,16499335597,9424132295,-0.140181901,-67111499.34,,8636260734,2109881,2109881,1.3,67.133,,,217776465.4,1.062880039,,76.64456098,16272.48172,10159.90019,22.4,67.3024,36.30634505
Kuwait,2004,59439090601,10.24029806,62.05478287,1.248564437,-5.149114942,0.2947,22243298269,10809297591,18.18550298,11802171700,33831014591,19246691551,15507974211,0.039961865,23752969.12,,9353825022,2157320,2157320,1.7,67.927,,,240583644.4,1.072160006,,76.72768293,17020.19172,10969.80369,22.9,82.2579,48.73520697
Kuwait,2005,80798630137,10.60904498,75.56473697,4.142975836,-11.72097796,0.292,25979109589,13272602740,16.42676703,12693835616,51691780822,22839041096,30070547945,0.289490192,233904109.6,,10165102735,2236788,2236788,1.456,68.302,,,243493150.7,1.068899989,100,76.80078049,17399.50322,12017.98103,25.9,61.7888,58.86399471
Kuwait,2006,1.01557E+11,7.514773,87.788363,3.057013392,-6.539551299,0.290176225,29014804808,16409351566,16.15772239,14110401963,66566497574,24543725187,45311775629,0.119445436,121305596.3,,14179782170,2364733,2364733,1.3,68.084,,,240199051.6,1.039780021,99,76.88768293,17971.16207,10451.21809,28.8,49.8819,66.88440872
Kuwait,2007,1.14634E+11,5.991575511,91.56972577,5.484949833,4.054288247,0.284213958,34894832767,23450287459,20.45665212,16055155622,72695222614,32461455101,41330130543,0.097297179,111535690.2,,18776552865,2507887,2507887,1.5,67.887,,,244534048.3,1.012400031,98,77.01017073,17279.48668,9522.590214,34.8,56.8764,57.24848396
Kuwait,2008,1.4738E+11,2.479756943,108.6593313,10.58270979,-9.312048743,0.268828367,41469266594,25982784531,17.62982145,19744223072,98390048656,38206585624,60239349741,-0.004038379,-5951752.859,,19320771658,2651421,2651421,1.75,67.937,,,235838528.7,1.021329999,99,77.18904878,17349.18747,10648.72763,42,56.5701,58.50181959
Kuwait,2009,1.05969E+11,-7.076056431,90.00628647,4.609595484,28.15807975,0.287785417,35498375523,19038170857,17.96584492,19581979603,62981044877,31130878955,28972202232,1.050865144,1113588047,,23028171516,2795484,2795484,1.64,68.218,,,277985301.5,1.009050012,,77.43336585,16854.6842,10529.49468,50.8,93.6658,42.92629659
Kuwait,2010,1.15416E+11,-2.370548047,100,4.496402878,-5.113880201,0.286606592,33346010391,20380747853,17.65847417,19771324497,76952063278,35034036154,36989237366,1.130367304,1304627500,,24801842016,2943372,2943372,1.82,68.7,76250386775,54292021801,521368570.9,1.001170039,99,77.72621951,17194.90435,11311.93659,61.4,135.19,50.68767191
Kuwait,2011,1.54039E+11,9.628634129,117.2275372,4.839403499,-10.26588621,0.275978944,37356099558,20869442965,13.54813497,22924084804,1.12784E+11,39894339787,66145829374,2.11573865,3259067552,,29681701460,3132814,3132814,2.053,69.701,1.12025E+11,59812635324,675979270.2,0.987240016,,78.0522439,16159.27406,10504.88017,65.8,157.499,57.53979048
Kuwait,2012,1.74048E+11,6.625875037,126.0046584,3.255146003,-2.32907656,0.279935558,41167775492,22338919967,12.83494397,26210977152,1.30069E+11,45739026063,79122068568,1.650461098,2872588962,,33109896469,3337109,3337109,2.231,70.724,1.30209E+11,64015558052,626352932.9,1.037220001,99,78.39502439,16132.52669,10424.34167,70.5,152.831,58.97830731
Kuwait,2013,1.74168E+11,1.149465343,126.2856777,2.682296841,4.328631606,0.283589442,43794874978,24995633117,14.3514402,28540653904,1.23417E+11,46580345500,69492793731,0.823130244,1433630444,,32410244557,3507844,3507844,2.471,71.329,1.27315E+11,66428655396,618606141.3,1.033120036,99,78.74180488,15181.68995,9775.196212,75.5,182.738,55.51185534
Kuwait,2014,1.6265E+11,0.500914739,117.7513389,2.908926729,11.8255808,0.284567142,47136861969,26496178053,16.29025799,28879259717,1.11425E+11,51286394768,53965916438,0.298681409,485806657.8,,35175442352,3665876,3665876,2.9,71.845,1.14747E+11,68591059029,732961744.8,1.037310004,,79.08034146,16199.67506,8681.351678,78.7,207.324,50.17061548
Kuwait,2015,1.14586E+11,0.592770733,87.18505696,3.271701661,40.85973615,0.300852025,47609508330,29136955712,25.42812268,27720320623,61607350790,51488579434,8584241437,0.248414926,284647623.8,,30960893268,3834574,3834574,2.2,72.324,64094399657,66961913586,616159770.2,1.048840046,99,79.37656098,16233.09395,9731.544496,82,199.891,30.91775032
Kuwait,2016,1.09407E+11,2.926075877,81.22347951,3.198397767,12.14487393,0.302137441,49483025250,32777268590,29.95911252,28123492985,52112899115,53090012147,641706076.7,0.266918369,292026510.2,,33936274928,4004096,4004096,2.16,72.704,57038929017,66421267806,567374348.2,,,79.67758537,15956.91012,9684.891356,85.6,191.294,25.45183601
Kuwait,2017,1.20688E+11,-4.712222701,94.4067611,2.171832985,-9.925023665,0.303349758,52252040218,33467667051,27.73083878,29473429702,61787573760,56293171254,7757168972,0.09364021,113012065,,36889754717,4154812,4154812,2.227,73.217,67125463220,68537423606,633720661.7,,99,79.91607317,15957.88209,9526.71485,98,171.826,35.49196268
Kuwait,2018,1.38646E+11,2.743330539,105.0739416,0.543133148,-5.815110842,0.301956494,54952726556,35419913829,25.54695629,31861695413,79460231954,63048258687,24049115228,-0.015418779,-21377568.82,,40282453060,4323515,4323515,2.204,73.439,83364776983,71751239679,618233450.3,,99,80.10636585,15618.07927,9772.008833,99.6,164.22,39.89584904
Kuwait,2019,1.40856E+11,2.263816906,104.9578916,1.091848027,4.926987765,0.303611163,56574340521,32399784922,23.00199785,34372693018,73327382736,55817806338,30254864182,0.366059042,515617569.4,,43668410965,4442316,4442316,2.251,73.368,81300419048,76911090896,521780063.4,,,81.9697561,15390.62057,8352.780241,99.5,164.942,35.68908092
Kuwait,2020,1.11045E+11,-4.817789823,87.68354082,2.101729548,24.65629357,0.306233122,50810468826,20710699696,18.65064789,33511233603,48541143508,42528075028,22029709990,-0.502546858,-558055522.6,,52918606999,4400267,4400267,3.557,68.715,53813978841,74358811982,551148378.1,,99,78.76097561,15481.10603,8871.940725,99.1,153.866,22.95221714
Kuwait,2021,1.48351E+11,1.672636896,113.486427,3.423629476,-19.87318127,0.301643111,57396933461,21571555448,14.540922,37668084789,76735412391,44912694808,34943331016,-0.183575379,-272335307.1,,49525016981,4360865,4360865,3.002,70.168,86498519246,79349909892,701735442.5,,,78.73658537,16867.98376,8570.593912,99.7,158.647,39.65138761
Kuwait,2022,1.83502E+11,6.758667047,133.4980806,3.98064962,-11.66397679,0.306250154,59788929306,31064631837,16.92876586,38075715265,1.10924E+11,55913469388,63077599231,0.409943823,752255306,,52461721623,4589643,4589643,2.174,74.301,1.20683E+11,82247416462,738522864.9,,,80.58780488,16570.56987,9129.597986,99.7,168.35,51.07655368
Kuwait,2023,1.65384E+11,-1.667205897,122.7309789,3.64216403,14.13303238,0.307185351,,,,,,,51396157170,1.27859898,2114603345,,52619359335,4853420,4853420,2.127,74.07,99717100063,86122112734,775215736.1,,,83.18780488,,,99.7,167.684,
Kuwait,2024,1.60227E+11,-2.560111133,121.8317058,2.898550725,5.947606504,0.306690649,,,,,,,46702599439,0.383567812,614580245.8,,50727942998,4973861,4973861,2.144,73.815,91532818406,89493878432,789889615.8,,,,,,,,
Kyrgyz Republic,2000,1369688498,5.443336633,22.49498085,18.70073428,23.05040235,47.70383333,899667206,274075176.2,20.01003707,274504790.7,573185350.4,651739833.9,-76084940.66,-0.172311074,-2360124.961,1937816110,261849461.3,4898362,1729024,1.858,73.232,399943835.8,410529599.4,468265112,1.014320016,,68.55853659,1696.077178,473.3802071,1.04,0.179099,14.66597131
Kyrgyz Republic,2001,1525116370,5.321621412,24.14453198,6.919679894,30.52082268,48.37795833,988617903,274510006.3,17.99928265,266525611.8,560092477,564633756.2,-18993009.93,0.328285302,5006732.877,1823857617,286507193.6,4945073,1745413,1.95,72.875,409226682.1,489191095,526790450.9,0.995440006,,68.70731707,1445.88361,435.8812891,3,0.532339,17.17007278
Kyrgyz Republic,2002,1605643105,-0.017324613,24.63353012,2.134209863,33.1909432,46.93706667,1084322744,282700628.7,17.60669154,298958002.7,635535283.3,695875684.7,-29317597.93,0.290348679,4661963.545,1957506328,317331858,4990704,1761469,2.065,72.953,342222004.4,584987377.2,552418239.1,0.997129977,,68.15609756,1365.939555,485.3008574,3,1.03756,16.89305419
Kyrgyz Republic,2003,1919008090,7.030293197,25.61260515,2.974612952,19.30883194,43.648375,1495094450,227018963.2,11.83001595,322988358.5,742293893.7,868382999,-42167038.4,2.373342146,45544627.8,2148372909,399268624.1,5043308,1779935,2.162,72.476,388469944.4,724579893.7,645213748.4,1.002920032,,68.25609756,1644.357235,511.2496051,3.91,2.68013,10.05545877
Kyrgyz Republic,2004,2211534585,7.026812425,26.92107498,4.110650847,17.34746593,42.64994167,1681714835,320415817,14.48839277,401893912.8,941138691.6,1133628671,29275302.49,7.93380358,175458810.1,2560865743,564545759.3,5104713,1801555,2.259,72.022,479667909,875787755.2,661347256.4,1.002650023,,68.15365854,1417.905375,497.8754764,5.09,5.06194,15.40623687
Kyrgyz Republic,2005,2460246766,-0.175515404,28.84017672,4.338673918,13.41396911,41.01182051,2080012492,403928418.6,16.41820748,430785553.3,942411213.6,1396889936,-37440749.15,1.730121095,42565248.3,2256599326,612352822.7,5162640,1821896,2.362,72.127,491248608.5,1043889273,700758934.8,0.995829999,,67.95609756,1374.296871,498.5394096,10.5,10.3244,14.69999746
Kyrgyz Republic,2006,2834168889,3.102898742,31.54873589,5.552123332,12.50607123,40.15289995,2696021956,685748725.5,24.19576081,509791322.7,1182432651,2239825766,-286120441.2,6.422443743,182022902.5,2596155993,817170020,5218373,1841512,2.48,71.968,497523217.5,1229390654,812847888.9,0.995980024,,67.69512195,1377.440823,485.4248491,12.3,23.8858,10.92974694
Kyrgyz Republic,2007,3802570553,8.542874775,36.24210006,10.23010327,7.261727084,37.31625681,3326732368,1013118759,26.64299703,650354616.2,2012053353,3199688543,-227620109.9,5.467866401,207919477.6,2878747158,1176500794,5268385,1859055,2.577,71.395,634356227.1,1731717090,1022138957,0.996860027,,67.89512195,1456.233741,560.621207,14,40.8089,20.86709338
Kyrgyz Republic,2008,5139958909,8.401616049,44.29364081,24.52010242,3.019118014,36.57459167,4756441302,1487964650,28.94896003,900556867.5,2752394340,4757398251,-713239578.2,7.334536302,376992152.1,3628104689,1225137056,5318729,1876714,2.642,70.85,1050037687,2354552581,1207146754,,,68.45121951,1378.712847,593.9478177,15.7,63.5284,14.63585212
Kyrgyz Republic,2009,4690061381,2.886294575,46.08102381,6.836562481,21.74040098,42.90410833,3671406011,1278996408,27.27035541,864451021.8,2565386046,3690178106,-202340394.3,4.037844809,189377400,4118812292,1584332498,5389643,1901682,2.744,70.727,1108530213,2340235112,879890102.8,1.030500054,100,69.10243902,1322.165494,535.1743308,16,83.1255,25.1569631
Kyrgyz Republic,2010,4794361863,-0.471566597,50.70474929,7.967722256,12.43804433,45.9642614,4055816322,1313731553,27.4015936,869077390.4,2471700785,3915964188,-474562170.6,9.86092234,472768300,4118497688,1720378724,5467059,1930200,2.887,70.852,1259252270,2365466074,836532539.9,0.994780004,,69.3,1366.914094,503.6155771,16.3,96.0617,19.93336614
Kyrgyz Republic,2011,6197765984,5.956274297,62.10411104,16.63632627,1.058988802,46.14390132,5169090494,1578754687,25.47296383,1129694258,3380167186,5059940641,-477060803.4,11.06464493,685760800,5493240305,1831422016,5546587,1960829,2.999,70.102,1701230245,2966582734,1026679561,0.999050021,,69.60243902,1639.747109,596.8017901,17.5,112.201,17.40562585
Kyrgyz Republic,2012,6605142884,-0.0881502,67.48003964,2.768442365,13.19759191,47.00447914,6327767190,2309228872,34.9610737,1328020251,2932960921,6292834349,-1025463796,3.950368744,260927500,6035834629,2066679059,5652076,2002135,3.114,67.567,1470115220,3371204263,1100033467,0.994459987,,70.00243902,1794.738783,731.3564164,19.8,119.333,12.74084565
